match  newtuple (0, 5655, 3, 14) 
match  newtuple (0, 5655, 3, 14) 
match  newtuple (0, 5655, 3, 14) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 5089, 18, 8) 
match  newtuple (0, 9842, 3, 2) 
match  newtuple (0, 9842, 3, 2) 
match  newtuple (0, 9842, 3, 2) 
match  newtuple (0, 9842, 3, 2) 
match  newtuple (0, 9842, 3, 2) 
match  newtuple (0, 9842, 3, 2) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 1938, 14, 1) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 8743, 2, 19) 
match  newtuple (0, 8743, 2, 19) 
match  newtuple (0, 8743, 2, 19) 
match  newtuple (0, 8743, 2, 19) 
match  newtuple (0, 8743, 2, 19) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 12667, 21, 6) 
match  newtuple (0, 7095, 6, 10) 
match  newtuple (0, 7095, 6, 10) 
match  newtuple (0, 7095, 6, 10) 
match  newtuple (0, 7095, 6, 10) 
match  newtuple (0, 7095, 6, 10) 
match  newtuple (0, 7095, 6, 10) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 14385, 7, 14) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 17495, 3, 19) 
match  newtuple (0, 20150, 2, 6) 
match  newtuple (0, 20150, 2, 6) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 10290, 2, 9) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 1856, 12, 6) 
match  newtuple (0, 9709, 18, 13) 
match  newtuple (0, 9709, 18, 13) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 3019, 12, 14) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 596, 2, 16) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 2963, 13, 12) 
match  newtuple (0, 16889, 18, 5) 
match  newtuple (0, 16889, 18, 5) 
match  newtuple (0, 16889, 18, 5) 
match  newtuple (0, 16889, 18, 5) 
match  newtuple (0, 16889, 18, 5) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 18, 1, 21) 
match  newtuple (0, 22107, 14, 8) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 21650, 11, 13) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 20898, 4, 16) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 1568, 5, 13) 
match  newtuple (0, 6030, 11, 9) 
match  newtuple (0, 6030, 11, 9) 
match  newtuple (0, 6030, 11, 9) 
match  newtuple (0, 6030, 11, 9) 
match  newtuple (0, 6030, 11, 9) 
match  newtuple (0, 6030, 11, 9) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 23666, 17, 15) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 19014, 18, 19) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 18391, 13, 20) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 12919, 19, 14) 
match  newtuple (0, 4345, 12, 10) 
match  newtuple (0, 4345, 12, 10) 
match  newtuple (0, 4345, 12, 10) 
match  newtuple (0, 4345, 12, 10) 
match  newtuple (0, 4345, 12, 10) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 3483, 2, 8) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 18468, 19, 12) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 21262, 4, 2) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 14826, 19, 12) 
match  newtuple (0, 15932, 17, 2) 
match  newtuple (0, 15932, 17, 2) 
match  newtuple (0, 15932, 17, 2) 
match  newtuple (0, 15932, 17, 2) 
match  newtuple (0, 15932, 17, 2) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 10732, 1, 16) 
match  newtuple (0, 18731, 16, 12) 
match  newtuple (0, 18731, 16, 12) 
match  newtuple (0, 18731, 16, 12) 
match  newtuple (0, 18731, 16, 12) 
match  newtuple (0, 18731, 16, 12) 
match  newtuple (0, 11435, 18, 2) 
match  newtuple (0, 11435, 18, 2) 
match  newtuple (0, 11435, 18, 2) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 2239, 13, 10) 
match  newtuple (0, 1006, 12, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 13, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 11163, 10, 1) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 13379, 21, 14) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 2511, 20, 13) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21980, 15, 15) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 21204, 19, 14) 
match  newtuple (0, 6700, 3, 4) 
match  newtuple (0, 6700, 3, 4) 
match  newtuple (0, 6700, 3, 4) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 8075, 18, 17) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12696, 14, 9) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 12596, 18, 13) 
match  newtuple (0, 1606, 20, 6) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 5970, 21, 17) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 14) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 12993, 7, 5) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 16011, 16, 2) 
match  newtuple (0, 429, 5, 4) 
match  newtuple (0, 429, 5, 4) 
match  newtuple (0, 429, 5, 4) 
match  newtuple (0, 429, 5, 4) 
match  newtuple (0, 429, 5, 4) 
match  newtuple (0, 429, 5, 4) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 15024, 18, 1) 
match  newtuple (0, 4994, 11, 9) 
match  newtuple (0, 4994, 11, 9) 
match  newtuple (0, 4994, 11, 9) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 20254, 4, 20) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 22371, 9, 1) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 18302, 3, 21) 
match  newtuple (0, 5053, 11, 4) 
match  newtuple (0, 5053, 11, 4) 
match  newtuple (0, 5053, 11, 4) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 23239, 16, 20) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 13406, 10, 11) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 270, 9, 2) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 15024, 5, 1) 
match  newtuple (0, 22473, 14, 15) 
match  newtuple (0, 22473, 14, 15) 
match  newtuple (0, 6223, 11, 20) 
match  newtuple (0, 6223, 11, 20) 
match  newtuple (0, 6223, 11, 20) 
match  newtuple (0, 6223, 11, 20) 
match  newtuple (0, 6223, 11, 20) 
match  newtuple (0, 6223, 11, 20) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 14434, 8, 16) 
match  newtuple (0, 4338, 19, 10) 
match  newtuple (0, 4338, 19, 10) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 866, 1, 12) 
match  newtuple (0, 23601, 6, 5) 
match  newtuple (0, 23601, 6, 5) 
match  newtuple (0, 23601, 6, 5) 
match  newtuple (0, 23601, 6, 5) 
match  newtuple (0, 23601, 6, 5) 
match  newtuple (0, 23601, 6, 5) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 9661, 6, 13) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 7037, 14, 14) 
match  newtuple (0, 8530, 11, 1) 
match  newtuple (0, 8530, 11, 1) 
match  newtuple (0, 8530, 11, 1) 
match  newtuple (0, 8530, 11, 1) 
match  newtuple (0, 1617, 2, 2) 
match  newtuple (0, 1617, 2, 2) 
match  newtuple (0, 1617, 2, 2) 
match  newtuple (0, 1617, 2, 2) 
match  newtuple (0, 1617, 2, 2) 
match  newtuple (0, 1617, 2, 2) 
match  newtuple (0, 6030, 15, 9) 
match  newtuple (0, 6030, 15, 9) 
match  newtuple (0, 6030, 15, 9) 
match  newtuple (0, 6030, 15, 9) 
match  newtuple (0, 6030, 15, 9) 
match  newtuple (0, 6030, 15, 9) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 9640, 19, 14) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 18391, 9, 20) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 21415, 10, 15) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 5421, 8, 9) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 2106, 14, 11) 
match  newtuple (0, 18255, 13, 13) 
match  newtuple (0, 18255, 13, 13) 
match  newtuple (0, 18255, 13, 13) 
match  newtuple (0, 18255, 13, 13) 
match  newtuple (0, 18255, 13, 13) 
match  newtuple (0, 18255, 13, 13) 
match  newtuple (0, 18255, 13, 13) 
